"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","change","symbol","ENTREZID"
3.04026823364285e-17,0.434799778658803,0.79,0.719,5.61993582988881e-13,"up","Cox5a","12858"
3.15687549749591e-17,1.06985081946418,0.33,0.187,5.83548435712118e-13,"up","Cbr3","109857"
3.39491322769347e-17,0.618485256420781,0.563,0.44,6.27549710139137e-13,"up","Cops9","66915"
5.90332100946462e-17,0.4948304896748,0.721,0.594,1.09122888859954e-12,"up","Ndufa7","66416"
2.00419698563322e-16,0.380073653302097,0.843,0.753,3.70475812794301e-12,"up","Cox6b1","110323"
4.16355449966287e-16,0.422514350009567,0.731,0.597,7.69633049262682e-12,"up","Ndufa6","67130"
4.90740459887796e-16,0.511676727397785,0.695,0.589,9.07133740102591e-12,"up","Ndufa1","54405"
6.13709393309783e-16,-1.18265896319793,0.104,0.215,1.13444181353313e-11,"down","Rmrp","19782"
6.51668230148766e-16,-0.530754749356881,0.995,0.995,1.20460872342999e-11,"down","AY036118","101056014"
8.16625168396408e-16,0.581039958100431,0.612,0.48,1.50953162378076e-11,"up","Bola2","66162"
1.23122183493063e-15,0.50961041308468,0.654,0.52,2.27591356186926e-11,"up","Psma2","19166"
1.87276680368909e-15,0.486723042458015,0.655,0.536,3.46180943661929e-11,"up","Tomm6","66119"
2.03554615782677e-15,0.491353557898168,0.654,0.529,3.76270707274279e-11,"up","Ndufb4","68194"
2.41811641003517e-15,0.280537810932192,0.944,0.917,4.46988818395002e-11,"up","Rps20","67427"
3.81429340137791e-15,0.53616165793164,0.617,0.51,7.05072135244707e-11,"up","Banf1","23825"
5.02187653558204e-15,0.482299918023251,0.66,0.531,9.28293877602339e-11,"up","Ptges3","56351"
5.20922395034145e-15,0.355019145872672,0.819,0.76,9.62925047220616e-11,"up","Hint1","15254"
9.21331937181512e-15,0.332331409397468,0.867,0.809,1.70308208588003e-10,"up","Ftl1","14325"
1.07835944166192e-14,0.262933655447908,0.94,0.912,1.99334742791207e-10,"up","Rpl15","66480"
1.0836696994846e-14,0.346000374367331,0.806,0.727,2.00316343949729e-10,"up","Csrp2","13008"
1.11336354071623e-14,0.540496202448141,0.628,0.501,2.05805250501395e-10,"up","Ndufb2","68198"
1.26618612009857e-14,0.375179713155114,0.742,0.631,2.34054504300221e-10,"up","Ndufs6","407785"
1.3308998090259e-14,0.73614968715414,0.451,0.319,2.46016829698437e-10,"up","Sdf2l1","64136"
1.40100445378665e-14,0.23942921898046,0.972,0.933,2.58975673282461e-10,"up","Rps10","67097"
1.66880792281698e-14,0.293396917180292,0.844,0.767,3.08479144532718e-10,"up","Oaz1","18245"
1.92964097448544e-14,0.387179589456939,0.802,0.754,3.56694134133634e-10,"up","Tspan8","216350"
1.93647892550695e-14,0.440040291816765,0.652,0.537,3.57958129379959e-10,"up","Krtcap2","66059"
2.0823616349142e-14,0.252919334542716,0.96,0.893,3.84924548213889e-10,"up","Rpl18","19899"
2.25109962388501e-14,0.229072097313559,0.983,0.964,4.16115765475143e-10,"up","Eef1a1","13627"
2.45210092251749e-14,-0.631087001665668,0.663,0.742,4.53270855527358e-10,"down","Rhob","11852"
2.72900748001895e-14,0.435995610486751,0.727,0.622,5.04457032681503e-10,"up","Uqcrb","67530"
2.89808440779159e-14,0.486084760714397,0.661,0.553,5.35710902780275e-10,"up","Ndufa5","68202"
3.36773854561407e-14,0.244695692415799,0.944,0.896,6.2252647015676e-10,"up","Rpl21","19933"
3.72319815809588e-14,0.336683405022483,0.903,0.875,6.88233179524023e-10,"up","Txn1","22166"
4.06354050059329e-14,0.298924382729712,0.9,0.841,7.5114546153467e-10,"up","Rps13","68052"
5.19996332636439e-14,0.332626464781549,0.778,0.677,9.61213220878458e-10,"up","Cd63","12512"
8.49103694532766e-14,0.243989596977959,0.959,0.925,1.56956817934382e-09,"up","Rpl27a","26451"
1.12265001163883e-13,0.249866554611362,0.954,0.916,2.07521854651438e-09,"up","Rps16","20055"
1.1363939366792e-13,0.261733017741656,0.946,0.907,2.1006241919515e-09,"up","Rps4x","20102"
1.27494437493717e-13,0.291548302553074,0.885,0.852,2.35673467707136e-09,"up","Fth1","14319"
1.2987729901674e-13,-0.177663581392103,0.995,0.992,2.40078187232443e-09,"down","Rpsa","16785"
1.37848616961798e-13,0.418802058887142,0.661,0.5,2.54813168453884e-09,"up","Mgst1","56615"
1.43648417786472e-13,0.384930727580826,0.711,0.588,2.65534100278293e-09,"up","Vdac1","22333"
1.54995526501897e-13,0.407861021979024,0.735,0.631,2.86509230738756e-09,"up","Gng5","14707"
1.70197952320602e-13,0.23009740401512,0.95,0.903,3.14610914864632e-09,"up","Rpl6","19988"
2.03068951238092e-13,0.334320108702258,0.786,0.715,3.75372956363613e-09,"up","Btf3","218490"
2.07308317361506e-13,0.536456509027081,0.577,0.453,3.83209424642743e-09,"up","Dpy30","66310"
2.49159441173943e-13,0.427908596935386,0.655,0.537,4.60571227010034e-09,"up","1810037I17Rik","67704"
2.5684283751529e-13,0.203200237874447,0.963,0.947,4.74773985147014e-09,"up","Cldn7","53624"
2.61003426618699e-13,0.323829085578263,0.79,0.733,4.82464834104666e-09,"up","Rpl22l1","68028"
2.63570505848601e-13,0.466913590817297,0.667,0.555,4.87210080061139e-09,"up","Higd1a","56295"
2.86027513824013e-13,0.531110515103801,0.561,0.434,5.28721859303688e-09,"up","Fmc1","66117"
3.59730199679746e-13,0.255530250009101,0.964,0.933,6.6496127410801e-09,"up","Rps2","16898"
6.30814004678961e-13,0.389916424339247,0.721,0.626,1.16605968764906e-08,"up","Snrpf","69878"
6.85784585877161e-13,0.430896518524819,0.661,0.54,1.26767280699393e-08,"up","Ifitm2","80876"
7.22945435474244e-13,0.417326212251494,0.683,0.573,1.33636463747414e-08,"up","Psmb3","26446"
7.3797126470983e-13,0.275323450331744,0.898,0.866,1.36413988281612e-08,"up","Rpl7","19989"
7.50416214359721e-13,0.463447111668477,0.636,0.526,1.38714437224394e-08,"up","Psmb2","26445"
8.54575819779087e-13,0.234420837728767,0.948,0.903,1.57968340286164e-08,"up","Rps23","66475"
8.59446819049838e-13,0.394687287545063,0.73,0.63,1.58868744501363e-08,"up","Ndufv3","78330"
8.63439879250008e-13,0.351377116524026,0.877,0.812,1.59606861679364e-08,"up","Crip1","12925"
9.09399977551817e-13,0.278806322519847,0.982,0.973,1.68102585850453e-08,"up","Actb","11461"
1.02007579225442e-12,0.479029923163565,0.631,0.525,1.88561010198229e-08,"up","Ndufa8","68375"
1.26229777294121e-12,0.436170948039458,0.666,0.559,2.33335743328182e-08,"up","Ranbp1","19385"
1.29221147544351e-12,0.412085782649867,0.625,0.495,2.38865291235732e-08,"up","Ost4","67695"
1.29751545238073e-12,0.352213966437201,0.763,0.685,2.39845731372578e-08,"up","Tagln2","21346"
1.37351140376921e-12,0.383788309324856,0.769,0.671,2.53893582986739e-08,"up","Set","56086"
1.39198124045062e-12,0.261213550663678,0.982,0.973,2.57307732297297e-08,"up","Actg1","11465"
1.59861762653996e-12,0.705990388190868,0.459,0.336,2.95504468265912e-08,"up","Pclaf","68026"
2.23506487173862e-12,-0.728168824049384,0.479,0.587,4.13151741540883e-08,"down","Hexim1","192231"
2.52156602211198e-12,0.273170980075097,0.916,0.857,4.66111479187399e-08,"up","Rps27a","78294"
2.58098062682452e-12,0.380423251158702,0.631,0.525,4.77094268868512e-08,"up","Romo1","67067"
2.7039088141664e-12,0.261446264228478,0.922,0.86,4.99817544298659e-08,"up","Rps7","20115"
2.84656444329258e-12,-1.27066940688622,0.151,0.252,5.26187437342633e-08,"down","Zan","22635"
2.99944642171835e-12,0.530611318178265,0.536,0.417,5.54447671054637e-08,"up","Lsm5","66373"
4.19085747994299e-12,-0.584354592772619,0.94,0.953,7.74680005167461e-08,"down","H2-K1","14972"
5.37302928032669e-12,0.599501226521529,0.519,0.398,9.93204462468389e-08,"up","1810065E05Rik","69864"
6.23675857878303e-12,0.387171096290198,0.708,0.598,1.15286482328804e-07,"up","Ndufab1","70316"
6.31635757889163e-12,-0.65855738271936,0.592,0.68,1.16757869845812e-07,"down","Golgb1","224139"
6.48356151039727e-12,0.438448150819481,0.599,0.465,1.19848634519693e-07,"up","Tmem14c","66154"
6.64884504430616e-12,0.326606230793906,0.748,0.632,1.22903900643999e-07,"up","Snrpd2","107686"
7.41949639561788e-12,0.405062444598871,0.664,0.549,1.37149390872997e-07,"up","Phb2","12034"
7.86072897224407e-12,0.4984348065194,0.493,0.377,1.45305575051932e-07,"up","Polr2k","17749"
7.99581405099024e-12,0.278011817489027,0.839,0.759,1.47802622732555e-07,"up","Gapdh","14433"
8.25019960956868e-12,0.525766048928225,0.549,0.428,1.52504939782877e-07,"up","Bax","12028"
8.64960661374332e-12,0.615741855074696,0.473,0.369,1.59887978255045e-07,"up","Mrps5","77721"
1.08556181674314e-11,0.375450190214987,0.737,0.659,2.00666101824969e-07,"up","Calm2","12314"
1.15855335999562e-11,0.223533748998497,0.951,0.905,2.1415858859519e-07,"up","Rps11","27207"
1.20187145785304e-11,0.241202744390389,0.892,0.839,2.22165938984134e-07,"up","Rps25","75617"
1.22315333863575e-11,0.569733999542227,0.517,0.397,2.26099894646817e-07,"up","Cd44","12505"
1.23797176104285e-11,0.437576963597588,0.615,0.508,2.2883908002877e-07,"up","Bcap31","27061"
1.32867688528292e-11,0.30616562188564,0.799,0.734,2.45605922244548e-07,"up","Eif5a","276770"
1.34888327193156e-11,0.399197076685095,0.669,0.55,2.49341072816548e-07,"up","Dad1","13135"
1.63615655261033e-11,0.552630451168911,0.331,0.217,3.02443538750019e-07,"up","Polr2l","66491"
1.81848609323035e-11,0.497768523327037,0.641,0.522,3.36147154333631e-07,"up","Gstm1","14862"
2.11662133655207e-11,0.456184426831316,0.615,0.509,3.9125745406165e-07,"up","Taf10","24075"
2.14468235991747e-11,-0.392286379512821,0.814,0.86,3.96444534230744e-07,"down","Neat1","66961"
2.21313177428098e-11,0.417871366115295,0.641,0.537,4.09097408475839e-07,"up","Ppp1r14b","18938"
2.8598432032846e-11,0.366153959665724,0.714,0.612,5.28642016127157e-07,"up","Ssr4","20832"
3.29658462961314e-11,0.373802539813171,0.679,0.584,6.09373668783989e-07,"up","Ndufa12","66414"
3.57965562498502e-11,0.21044459594007,0.967,0.955,6.61699342278481e-07,"up","Epcam","17075"
3.88275340654334e-11,0.391792058947511,0.768,0.664,7.17726967199536e-07,"up","S100a10","20194"
4.94939519050016e-11,0.395738667837146,0.621,0.505,9.14895700963954e-07,"up","Coa3","52469"
5.00485789766507e-11,0.39664137871995,0.681,0.58,9.25147982383388e-07,"up","Ppp1ca","19045"
5.15727377959462e-11,0.343925076671092,0.745,0.653,9.53322058158066e-07,"up","Cycs","13063"
6.2267752729805e-11,-1.100825639518,0.211,0.321,1.15101940921044e-06,"down","Zg16","69036"
6.47666404460157e-11,0.467312257831675,0.473,0.363,1.1972113486446e-06,"up","Pet100","100503890"
7.50393503318944e-11,0.451391684157049,0.591,0.48,1.38710239088507e-06,"up","Uqcc2","67267"
8.08232764888696e-11,0.579481653293973,0.536,0.427,1.49401826589675e-06,"up","Dctpp1","66422"
8.41857304062156e-11,0.519933790219563,0.494,0.388,1.55617322655889e-06,"up","Slirp","380773"
8.80834298117429e-11,0.352038827004854,0.686,0.595,1.62822220007007e-06,"up","Micos10","433771"
9.31746473666211e-11,0.370974857891454,0.612,0.504,1.72233335657199e-06,"up","Cox17","12856"
9.76367363886652e-11,0.492781599631464,0.503,0.385,1.80481507214448e-06,"up","Bola3","78653"
1.00979735691696e-10,0.183861019464314,0.971,0.939,1.86661041426101e-06,"up","Rpl18a","76808"
1.56814292505487e-10,0.273780199397555,0.835,0.777,2.89871219696392e-06,"up","H3f3a","15078"
1.82802574492522e-10,0.455486270294065,0.561,0.458,3.37910558949427e-06,"up","Dtymk","21915"
1.93408363976681e-10,0.303004562865179,0.806,0.75,3.57515360810895e-06,"up","Slc25a5","11740"
1.98923774162412e-10,0.196956518734239,0.945,0.905,3.67710596539218e-06,"up","Rpl24","68193"
2.08126154129687e-10,-0.321881090525407,0.949,0.946,3.84721195908727e-06,"down","Jun","16476"
2.11744109953956e-10,0.913494718587312,0.35,0.244,3.91408987249887e-06,"up","Ckb","12709"
2.5747096596767e-10,0.464242462369872,0.571,0.463,4.75935080591238e-06,"up","Mrpl21","353242"
2.67493587236187e-10,0.517702519941664,0.472,0.359,4.94461896006091e-06,"up","Mettl9","59052"
3.01664747458464e-10,0.399933382458615,0.558,0.439,5.57627285676971e-06,"up","Pgd","110208"
3.29270292267286e-10,0.333012682233673,0.607,0.498,6.08656135256079e-06,"up","Anapc13","69010"
3.4733254817606e-10,0.447952876414308,0.606,0.498,6.42044215303446e-06,"up","Myl12a","67268"
3.51798736435923e-10,0.363390325207283,0.693,0.592,6.50299964301804e-06,"up","Clic1","114584"
4.06316154389141e-10,0.177372356207998,0.985,0.968,7.51075411388326e-06,"up","Rps19","20085"
4.24000290812992e-10,0.359587372630114,0.674,0.59,7.83764537567816e-06,"up","Ran","19384"
4.47918330226635e-10,0.386194502127981,0.632,0.555,8.27977033423935e-06,"up","Pdia6","71853"
4.53404787924155e-10,0.476357506387673,0.536,0.427,8.38118750477801e-06,"up","Nhp2","52530"
4.64683518871403e-10,0.266870961494569,0.902,0.823,8.58967484633789e-06,"up","Dmbt1","12945"
5.2816615522458e-10,0.326358628614451,0.706,0.602,9.76315137932635e-06,"up","Ndufb11","104130"
5.7501111770571e-10,0.559676053749813,0.467,0.357,1.06290805107901e-05,"up","Lsm2","27756"
5.85080795320877e-10,0.560021923964648,0.479,0.369,1.08152185015064e-05,"up","Naa38","78304"
5.9989613538308e-10,0.588013696374885,0.409,0.304,1.10890800625562e-05,"up","Commd3","12238"
6.62049924769027e-10,0.61321246411969,0.313,0.209,1.22379928593555e-05,"up","Rfc3","69263"
6.78820160893338e-10,0.356283575102819,0.692,0.587,1.25479906741133e-05,"up","Mdh2","17448"
6.86672567184996e-10,0.451640754962043,0.615,0.516,1.26931424044147e-05,"up","Cldn2","12738"
8.48228177441465e-10,0.41503050970135,0.586,0.481,1.56794978600055e-05,"up","Snrpd3","67332"
1.01540023200939e-09,0.372719224650177,0.676,0.577,1.87696732886935e-05,"up","Mif","17319"
1.02685256648352e-09,0.425489634325331,0.548,0.442,1.89813696914479e-05,"up","Mrpl57","67840"
1.08354439366695e-09,0.572844186626556,0.343,0.238,2.00293181169335e-05,"up","Cenpw","66311"
1.12030494958055e-09,0.628815050273197,0.461,0.356,2.07088369929964e-05,"up","Ndufaf2","75597"
1.15698389366583e-09,-1.11162343848621,0.054,0.118,2.13868472744128e-05,"down","Reg4","67709"
1.18305077579978e-09,0.387669645242363,0.639,0.534,2.1868693590659e-05,"up","Pdlim1","54132"
1.24108662415902e-09,0.3165541180729,0.751,0.667,2.29414862475795e-05,"up","Ndufb9","66218"
1.27136193697133e-09,0.365319631274179,0.606,0.499,2.35011254049151e-05,"up","Psma5","26442"
1.49807030515863e-09,0.251102310775654,0.816,0.733,2.76918295908573e-05,"up","Ndufa13","67184"
1.55394760810028e-09,-0.890899161711311,0.119,0.201,2.87247215357336e-05,"down","Ifi27l2a","76933"
1.61332931558445e-09,0.304986496526903,0.757,0.673,2.98223923985785e-05,"up","Taldo1","21351"
1.79108516210274e-09,0.418224696573058,0.56,0.451,3.31082092214691e-05,"up","Dag1","13138"
1.88485715465503e-09,0.450848521360948,0.462,0.344,3.48415845037983e-05,"up","Lsm3","67678"
1.89636605511662e-09,0.355493046439251,0.658,0.547,3.50543265288306e-05,"up","Lamtor2","83409"
1.94369274880682e-09,0.46993767795942,0.527,0.422,3.5929160461694e-05,"up","Dut","110074"
1.97133280898844e-09,-0.469548850486654,0.587,0.649,3.64400869741513e-05,"down","Klf3","16599"
2.29268359597391e-09,0.381093102720574,0.6,0.491,4.23802562715777e-05,"up","Sf3b5","66125"
2.43399201347591e-09,0.376925898851068,0.624,0.522,4.49923423691021e-05,"up","Thoc7","66231"
2.46029385689957e-09,0.342454418291704,0.526,0.414,4.54785319447886e-05,"up","Mrps36","66128"
2.47716392615117e-09,0.434400999203365,0.558,0.452,4.57903751749043e-05,"up","Cenpv","73139"
2.54034189516076e-09,0.663990250318751,0.426,0.322,4.69582199320467e-05,"up","Snhg3","399101"
2.56814722003422e-09,0.294093752262006,0.731,0.644,4.74722013623325e-05,"up","Sec61b","66212"
2.73395922972315e-09,0.311640008045492,0.702,0.604,5.05372363614324e-05,"up","Arpp19","59046"
2.7436793907855e-09,0.427922554113837,0.574,0.463,5.071691353867e-05,"up","Ube2i","22196"
3.13931350165995e-09,0.361172509141944,0.596,0.5,5.80302100781843e-05,"up","Gsr","14782"
3.35505154092851e-09,0.363232913719,0.634,0.552,6.20181277340636e-05,"up","Sumo2","170930"
3.417565262217e-09,0.296176569664559,0.66,0.558,6.31736938720812e-05,"up","Rbx1","56438"
3.42015952123084e-09,0.407908182765724,0.577,0.469,6.32216487499522e-05,"up","Timm23","53600"
3.45976699053006e-09,0.21605249749758,0.89,0.829,6.39537928199482e-05,"up","Myl6","17904"
3.57889026075782e-09,0.497056691133016,0.446,0.328,6.61557864701083e-05,"up","Mrpl4","66163"
3.58995138094749e-09,0.273617657396679,0.769,0.705,6.63602512768143e-05,"up","Ppib","19035"
3.63016900822237e-09,0.507950331075283,0.487,0.375,6.71036741169905e-05,"up","Erg28","58520"
3.68425345641562e-09,0.223833098461645,0.846,0.802,6.81034251418428e-05,"up","Calm1","12313"
3.86612365888922e-09,0.273966644553023,0.776,0.679,7.14652958345672e-05,"up","Arf5","11844"
3.90041161035925e-09,-0.605954819863374,0.658,0.718,7.20991086174907e-05,"down","Hk2","15277"
3.96351437501991e-09,0.388852825985631,0.634,0.539,7.3265563222243e-05,"up","2410006H16Rik","69221"
4.11512372575928e-09,0.34331798735247,0.655,0.536,7.60680620706604e-05,"up","Snrpb","20638"
4.33926894288822e-09,0.389416301340855,0.587,0.458,8.02113864092888e-05,"up","Pon2","330260"
4.45433696020829e-09,0.427393422321229,0.568,0.466,8.23384187094502e-05,"up","Mrpl20","66448"
5.2911794940962e-09,0.352563678847605,0.66,0.555,9.78074529483683e-05,"up","Eny2","223527"
5.36714780944221e-09,0.418496418085443,0.59,0.479,9.92117272575393e-05,"up","Cisd1","52637"
5.42102633693468e-09,0.267016951598366,0.754,0.676,0.000100207671838238,"up","Nme2","18103"
5.56806394193185e-09,0.430254461957029,0.543,0.436,0.00010292566196661,"up","Glrx5","73046"
5.65121245325593e-09,0.339902247478929,0.705,0.587,0.000104462662198436,"up","Psmb1","19170"
5.79523098310462e-09,0.715895524444994,0.366,0.268,0.000107124844722689,"up","Hells","15201"
5.87949758395989e-09,-0.628454439045469,0.529,0.602,0.000108682512839499,"down","Eppk1","223650"
6.0036939655801e-09,0.209322453886687,0.886,0.821,0.000110978282953748,"up","Rpl29","19944"
6.17556422978842e-09,0.275907700153444,0.718,0.631,0.000114155304787639,"up","Tmed2","56334"
6.38237624314724e-09,0.236804938314235,0.932,0.904,0.000117978224854577,"up","Ppia","268373"
6.41853217834446e-09,0.477635454442447,0.504,0.397,0.000118646567316697,"up","Agpat5","52123"
6.53264990181049e-09,0.380478671768966,0.628,0.542,0.000120756033434967,"up","Psma3","19167"
7.62816916109996e-09,-0.343675387259693,0.806,0.835,0.000141006706942933,"down","Slc38a2","67760"
7.69532323118518e-09,0.361186224972994,0.571,0.467,0.000142248049928458,"up","Sec11a","56529"
7.69922113001551e-09,0.458734381919615,0.49,0.387,0.000142320102588337,"up","Zmat2","66492"
8.03124696283408e-09,0.353439517498431,0.516,0.399,0.000148457600107988,"up","Snrpc","20630"
8.04669021946239e-09,0.301635146897585,0.673,0.573,0.000148743068706762,"up","Atox1","11927"
8.45160016140068e-09,0.461668062547267,0.485,0.384,0.000156227828983492,"up","Snrpa","53607"
8.73040568308728e-09,0.446953474446333,0.477,0.378,0.000161381549051868,"up","Cox20","66359"
9.14988528479428e-09,0.780870394587242,0.233,0.143,0.000169135629489422,"up","Gsta3","14859"
1.03687988663487e-08,-0.323665722952211,0.681,0.75,0.000191667247044455,"down","Hes1","15205"
1.07123397246099e-08,0.386471549906138,0.602,0.511,0.000198017599809413,"up","Nme1","18102"
1.09213417925103e-08,0.377240549435109,0.523,0.42,0.000201881003034554,"up","Gtf2a2","235459"
1.17263670180123e-08,0.42466850295738,0.575,0.475,0.000216761894327957,"up","Fam162a","70186"
1.20174588104038e-08,0.400023291555765,0.49,0.373,0.000222142726110314,"up","Tsfm","66399"
1.22709759017611e-08,0.392406724659496,0.538,0.446,0.000226828989544054,"up","Timm10b","14356"
1.24263833895709e-08,0.256700871557983,0.773,0.693,0.000229701696956217,"up","Ldha","16828"
1.29843696824846e-08,0.392421283650676,0.867,0.8,0.000240016073580728,"up","Phgr1","53906"
1.30495766589624e-08,0.337729765028253,0.602,0.506,0.00024122142454092,"up","Manf","74840"
1.35971327641175e-08,-0.764580302388252,0.354,0.442,0.000251342999144712,"down","H2-Q4","15015"
1.37206322434459e-08,-0.283373500525133,0.999,0.996,0.000253625887020098,"down","Malat1","72289"
1.41692593070675e-08,0.354128189814701,0.592,0.488,0.000261918758291142,"up","Slc25a39","68066"
1.43705376335292e-08,0.342042636337591,0.651,0.557,0.000265639388155787,"up","Tmed10","68581"
1.52724418809291e-08,0.308101243711432,0.677,0.575,0.000282311088168974,"up","Ndufc2","68197"
1.58366011770669e-08,0.546732950133122,0.459,0.369,0.000292739572758081,"up","Psmg4","69666"
1.72589158952077e-08,0.315524859112212,0.649,0.535,0.000319031060322914,"up","Tomm20","67952"
1.75182933795832e-08,0.489908553345729,0.585,0.502,0.000323825653121596,"up","H2-Eb1","14969"
1.79996846042219e-08,-0.717682351760431,0.152,0.238,0.000332724169909041,"down","B3gnt7","227327"
1.95985312174881e-08,0.324658768301342,0.661,0.572,0.000362278849555268,"up","Tma7","66167"
1.96310016087684e-08,-0.871373433494563,0.217,0.304,0.000362879064738084,"down","Irf7","54123"
2.16490773944116e-08,0.189228762649243,0.944,0.922,0.000400183195635698,"up","Rpl9","20005"
2.18061006448095e-08,0.317203792272288,0.538,0.432,0.000403085770419303,"up","Elof1","66126"
2.25426132698754e-08,0.510598211923506,0.494,0.394,0.000416700206293647,"up","Pop5","117109"
2.30402752999325e-08,-0.296722936123103,0.904,0.923,0.000425899488919252,"down","Junb","16477"
2.35498453140014e-08,0.58385885520542,0.404,0.307,0.000435318890629316,"up","H2-Q2","15013"
2.42234181668488e-08,0.311385078648711,0.694,0.597,0.000447769884814199,"up","Sri","109552"
2.44538657118974e-08,-0.655664671572652,0.213,0.302,0.000452029707684424,"down","Nabp1","109019"
2.49788440129398e-08,0.46231807200358,0.473,0.372,0.000461733931579193,"up","Pkig","18769"
2.52004631739894e-08,0.429427874231542,0.476,0.375,0.000465830561771194,"up","AI506816","433855"
2.56922490578803e-08,0.236994569554009,0.829,0.764,0.000474921223834918,"up","Hmgb1","15289"
2.59480844323081e-08,0.378111849285131,0.548,0.451,0.000479650340731215,"up","Mrpl34","94065"
2.74051613059338e-08,0.281048959652642,0.76,0.672,0.000506584406740186,"up","Myl12b","67938"
2.75217874773991e-08,0.538102520667531,0.44,0.344,0.000508740241519723,"up","Hpf1","72612"
2.78916936058591e-08,0.631269055791744,0.343,0.251,0.000515577956304305,"up","Ruvbl2","20174"
2.81556434105711e-08,0.151326595675815,0.981,0.981,0.000520457068444407,"up","Tpt1","22070"
2.82789969992897e-08,0.383757237118186,0.587,0.471,0.00052273725953187,"up","Cnpy2","56530"
2.83100496113436e-08,-0.534567016067518,0.627,0.681,0.000523311267065686,"down","Slk","20874"
2.87021272515191e-08,0.666613439837136,0.317,0.222,0.00053055882224433,"up","Mcm3","17215"
2.93393749778134e-08,0.572837506830683,0.461,0.362,0.000542338346464881,"up","Epb41l4aos","69749"
3.04791981499316e-08,0.16852157649872,0.978,0.939,0.000563407977801486,"up","Rps18","20084"
3.20134118395784e-08,0.483714089475029,0.497,0.403,0.000591767917854606,"up","Siva1","30954"
3.29251608647417e-08,0.318585653562688,0.694,0.626,0.000608621598584751,"up","Hspd1","15510"
3.31356819264709e-08,0.322521147282697,0.585,0.489,0.000612513080410814,"up","Cltb","74325"
3.49910933466345e-08,0.422629341388335,0.527,0.427,0.000646810360512539,"up","Ier3ip1","66191"
3.55602219091488e-08,0.314185034103921,0.533,0.432,0.000657330701990615,"up","Rnps1","19826"
3.70176555074243e-08,0.312284186014431,0.604,0.506,0.000684271362054739,"up","Odc1","18263"
3.81635759960581e-08,0.404368430779402,0.544,0.45,0.000705453702287135,"up","Cdk4","12567"
3.93721534244163e-08,0.355910236258161,0.5,0.394,0.000727794256050335,"up","Lbr","98386"
3.9764788408759e-08,0.368796901602509,0.573,0.467,0.00073505211373591,"up","Ssu72","68991"
4.01814096606328e-08,0.537500538939296,0.394,0.299,0.000742753357576797,"up","Eif1b","68969"
4.04745488494847e-08,-1.81587723385567,0.021,0.061,0.000748172035482725,"down","Oas2","246728"
4.27502211343082e-08,0.37702914351664,0.573,0.473,0.000790237837667687,"up","Sarnp","66118"
4.2843075761792e-08,0.288467605587084,0.762,0.673,0.000791954255456725,"up","Ybx3","56449"
4.30612233810576e-08,0.497179486873863,0.462,0.371,0.00079598671419885,"up","Casp3","12367"
4.32126390199264e-08,0.364034661930128,0.574,0.482,0.000798785632283339,"up","Mrpl33","66845"
4.43208242949317e-08,0.313769607971926,0.567,0.462,0.000819270437091813,"up","Adk","11534"
4.45566508172386e-08,0.599089685675903,0.389,0.294,0.000823629690356656,"up","Gipc1","67903"
4.56023449525296e-08,0.17706828301654,0.939,0.882,0.000842959346447509,"up","Rpl7a","27176"
4.64927010190809e-08,0.321681779245668,0.63,0.541,0.00085941757833771,"up","G3bp1","27041"
5.31418454450157e-08,-0.504525039204386,0.635,0.695,0.000982327013051116,"down","Tle4","21888"
5.57442079935009e-08,0.259331129160899,0.711,0.609,0.00103043168475986,"up","Canx","12330"
5.72031286523064e-08,0.405943816114985,0.583,0.486,0.00105739983313788,"up","Nap1l1","53605"
5.94036195172555e-08,0.190101950771924,0.909,0.871,0.00109807590677647,"up","Eif1","20918"
6.41514344240858e-08,0.348022149426548,0.579,0.464,0.00118583926532923,"up","Aimp1","13722"
6.44913456574992e-08,0.41668777854807,0.57,0.471,0.00119212252447887,"up","Hmgcs1","208715"
6.84704186791863e-08,0.319133426028492,0.614,0.522,0.00126567568928476,"up","Txn2","56551"
7.04714877419514e-08,0.4585201197491,0.454,0.354,0.00130266545090997,"up","Creg1","433375"
7.21385367927053e-08,0.281786987018896,0.667,0.568,0.00133348085261316,"up","Sub1","20024"
7.28605980429028e-08,0.196097031735799,0.843,0.799,0.00134682815482306,"up","Bsg","12215"
7.40676002783075e-08,0.33854539232804,0.598,0.514,0.00136913959114451,"up","Snrpd1","20641"
7.43292208871409e-08,-0.250941843479144,0.861,0.884,0.0013739756480988,"down","Srrm2","75956"
7.59680200495725e-08,0.378501669432866,0.529,0.438,0.00140426885061635,"up","Lamtor1","66508"
7.66263638385431e-08,0.619130628240736,0.437,0.345,0.00141643833555547,"up","Gng11","66066"
8.38879319021623e-08,0.242435735299088,0.809,0.738,0.00155066842121147,"up","Uqcrh","66576"
9.25212754113704e-08,0.452634312456697,0.53,0.43,0.00171025577597918,"up","Ddt","13202"
9.33640886193915e-08,0.333520213608105,0.632,0.555,0.00172583517812945,"up","U2af1","108121"
9.74820619026423e-08,0.451268299786343,0.658,0.585,0.00180195591427034,"up","Areg","11839"
9.89947742958056e-08,0.303576609323331,0.609,0.512,0.00182991840285797,"up","Sptssa","104725"
9.90694401635415e-08,0.37054233957646,0.442,0.347,0.00183129860142306,"up","Fam136a","66488"
